year,fueltype,bodytype,price,accel,range,mpge,refueltime_mins,cpmile,bev_energy,annmain,tax_credit,rebate,int_volume,total_sales
2032,fuelcell,car,23.6124856589607,8.31707455584803,438.159386837508,72.8750472326214,5,6.63769916522411,1.8,196.65,0,6,112.585874807462,3395.74608416443
2032,fuelcell,minvan,36.1904208385848,10.4612688937518,464.225377875037,60.0668669975667,5,8.02861028203287,1.9,196.65,0,6,235.141691539014,945.905875590684
2032,fuelcell,suv,32.2174080567559,8.38447977899859,471.230579381784,62.7889968320577,5,7.6,1.8,196.65,0,6,164.9046171077,6367.59639256306
2032,fuelcell,truck,46.386,8.1,473,42.24,5,11.4,1.8,196.65,0,6,113,217.886372985705
2032,hybrid,car,31.5280976748965,8.55051026368243,760.728225748491,55.2142012163299,5,7.42712136925322,1.34847444720428,437,0,1.5,115.535773184168,1769.41330271413
2032,hybrid,suv,28.695578523403,7.98687105633931,735.438564806928,44.3414990973907,5,9.26854212022951,1.71346141954675,437,0,1.5,168.909951695921,1646.61271126383
2032,hybrid,truck,28.607,10.4,667,51.99,5,7.88613194845163,1.3,437,0,1.5,131,134.578604948877
2032,phev,car,29.5692124860615,7.3109625593346,785.636322168533,48.9366772738441,315,4.84828193249032,17.3,275.31,7500,7.5,115,1560.6070227855
2032,phev,minvan,31.5548149170472,8.4,807.259393446914,42.1719083361727,315,5.81172707622361,17.3,275.31,7500,7.5,230.394027086062,1767.39366474269
2032,phev,suv,27.523,6.28845408576076,758.356107958216,38.231910370674,431.132510967335,5.4,23.7142956638935,275.31,7500,7.5,165,32299.0266828066
2032,phev,truck,31.605,7.6,829,37.93,315,6.7,17.3,275.31,7500,7.5,126,590.341057095219
2033,cng,car,66.1227823098317,8.66314198444854,377.757431348849,30.8670796452102,5,4.80990091534868,0,437,0,0,108.210209848606,173.321765477514
2033,cng,suv,39.6985207431379,9.09641183426825,380.835415050264,31.1186974812886,5,4.92472696528741,0,437,0,0,160.071763314635,488.062158495603
2033,conv,car,18.957,7.6,682,32.55,5,12.5960061443932,0,437,0,0,117,48557.5212658899
2033,conv,minvan,30.4512920028297,7.41765990860378,592.695474030937,23.8295827725631,5,17.205641754061,0,437,0,0,204,2564.9240619863
2033,conv,suv,33.5751240823105,7.54112040211356,596.293042334568,25.2394355879208,5,16.2447429531027,0,437,0,0,175.779423276424,25749.646944586
2033,conv,truck,33.3050297973908,7.8315337255717,543.629356691688,21.0220847915717,5,19.5034938833914,0,437,0,0,143,3833.19779717359
2033,ev,car,28.2488134494833,4.2,330.908180390334,155.532618020462,573.451505997779,3.2,73.3465813219384,196.65,7500,0,115,85288.2394908779
2033,ev,minvan,35.7965311119896,5.95018829617439,277.936726901678,85.6232873510341,886.203867437274,5.77103272673982,113.387842207528,196.65,7500,0,198.138545641063,2517.07363036848
2033,ev,suv,38.715,4.4,366.864708099022,128.609201772455,821,3.8,105.1,196.65,7500,0,159.738024599759,114425.461126732
2033,ev,truck,36.361472691989,5.7482539605136,267.15825338715,75.0894692017892,937,6.60759436917444,119.9,196.65,7500,0,123.447618815408,1976.95179307828
2033,fuelcell,car,23.2216796158052,8.31265938921472,438.316724734506,72.6770379037831,5,6.48091881520949,1.8,196.65,0,6,112.611017878866,3195.55253728147
2033,fuelcell,minvan,35.7138747308147,10.4610676192654,464.221352385308,60.284854070073,5,7.82843416685721,1.9,196.65,0,6,235.146974994284,914.752245768027
2033,fuelcell,suv,31.8520729933938,8.38049080911793,471.167121833944,63.0132833432438,5,7.49685374983571,1.8,196.65,0,6,164.967021789148,6110.50154554014
2033,fuelcell,truck,45.716,8.1,473,42.4,5,11.1,1.8,196.65,0,6,113,217.812536022992
2033,hybrid,car,46.2850795555909,7.5,712.368863931167,46.0346368389632,5,8.90637566989511,1.28585957195384,437,0,1.5,110.257967365078,1008.63576052046
2033,hybrid,suv,33.0457862030532,7.97233868638878,739.042744497234,42.3916733409289,5,9.75104334947128,1.81489097257278,437,0,1.5,169.7569567861,1650.3214840789
